id,department_code,insee_code,zip_code,-AISNE,slug,gps_lat,gps_lng
768,2,2370,2420,Hargicourt,hargicourt,49.964706464646,3.1870557575758
769,2,2371,2100,Harly,harly,49.841274126984,3.333983015873
770,2,2372,2210,Hartennes-et-Taux,hartennes et taux,49.282907878788,3.3611168686869
771,2,2373,2140,Hary,hary,49.805102033898,3.9078483898305
772,2,2374,2420,Lehaucourt,lehaucourt,49.911675897436,3.2774269230769
773,2,2375,2810,Hautevesnes,hautevesnes,49.104428918919,3.2345298648649
774,2,2376,2120,Hauteville,hauteville,49.88648734375,3.5265734375
775,2,2377,2140,Haution,haution,49.874375740741,3.8291683333333
776,2,2378,2500,La Hérie,la herie,49.881679411765,4.0429971568628
777,2,2379,2120,Le Hérie-la-Viéville,le herie la vieville,49.823292020202,3.6540637373737
778,2,2380,2440,Hinacourt,hinacourt,49.744177659574,3.2967406382979
779,2,2381,2500,Hirson,hirson,49.947941976048,4.1017498802395
780,2,2382,2760,Holnon,holnon,49.862243030303,3.1962018181818
781,2,2383,2720,Homblières,homblieres,49.85193,3.375985862069
782,2,2384,2140,Houry,houry,49.783657818182,3.8525325454545
783,2,2385,2250,Housset,housset,49.794929583333,3.6944959166667
784,2,2386,2510,Iron,iron,49.95369505618,3.6625235955056
785,2,2387,2240,Itancourt,itancourt,49.80592875,3.350459375
786,2,2388,2360,Iviers,iviers,49.786263977273,4.1374656818182
787,2,2389,2850,Jaulgonne,jaulgonne,49.090984912281,3.5336801754386
788,2,2390,2490,Jeancourt,jeancourt,49.926177040816,3.1452743877551
789,2,2391,2140,Jeantes,jeantes,49.810276086957,4.0694811594203
790,2,2392,2420,Joncourt,joncourt,49.96413377551,3.3103412244898
791,2,2393,2220,Jouaignes,jouaignes,49.29800287234,3.528410212766
792,2,2395,2380,Jumencourt,jumencourt,49.512260681818,3.3477389772727
793,2,2396,2160,Jumigny,jumigny,49.409273404255,3.7247357446809
794,2,2397,2480,Jussy,jussy,49.717314044944,3.2355529213483
795,2,2398,2880,Juvigny,juvigny,49.445496666667,3.3194573809524
796,2,2399,2190,Juvincourt-et-Damary,juvincourt et damary,49.437463181818,3.8958263636364
797,2,2400,2880,Laffaux,laffaux,49.45095326087,3.4334489130435
798,2,2401,2140,Laigny,laigny,49.860297464789,3.8568107042253
799,2,2402,2590,Lanchy,lanchy,49.830916527778,3.0749825
800,2,2403,2120,Landifay-et-Bertaignemont,landifay et bertaignemont,49.82610734375,3.60822734375
801,2,2404,2140,Landouzy-la-Cour,landouzy la cour,49.841444423077,3.9882140384615
802,2,2405,2140,Landouzy-la-Ville,landouzy la ville,49.860812833333,4.0594404166667
803,2,2406,2380,Landricourt,landricourt,49.504971157895,3.3713024210526
804,2,2407,2000,Laniscourt,laniscourt,49.546504736842,3.5382121052632
805,2,2408,2000,Laon,laon,49.575013191489,3.6181044148936
806,2,2409,2150,Lappion,lappion,49.592107042254,3.9662504225352
807,2,2410,2600,Largny-sur-Automne,largny sur automne,49.2585025,3.0519404411765
808,2,2411,2210,Latilly,latilly,49.15989025,3.31282125
809,2,2412,2210,Launoy,launoy,49.265444817518,3.3975627007299
810,2,2413,2860,Laval-en-Laonnois,laval en laonnois,49.5037204,3.5892982
811,2,2414,2450,Lavaqueresse,lavaqueresse,49.948844794521,3.7196147945205
812,2,2415,2600,Laversine,laversine,49.352149846154,3.1564329230769
813,2,2416,2140,Lemé,leme,49.8423375,3.7578241666667
814,2,2417,2420,Lempire,lempire,49.993990144928,3.173442173913
815,2,2418,2260,Lerzy,lerzy,49.952379090909,3.8816131313131
816,2,2419,2170,Leschelle,leschelle,49.961392451613,3.7779890967742
817,2,2420,2100,Lesdins,lesdins,49.901588235294,3.3197302352941
818,2,2421,2220,Lesges,lesges,49.308500416667,3.5094227777778
819,2,2422,2120,Lesquielles-Saint-Germain,lesquielles saint germain,49.927922620321,3.6262918181818
820,2,2423,2380,Leuilly-sous-Coucy,leuilly sous coucy,49.476110120482,3.3521146987952
821,2,2424,2880,Leury,leury,49.425981904762,3.3399819047619
822,2,2425,2500,Leuze,leuze,49.857818256881,4.1696941284404
823,2,2426,2420,Levergies,levergies,49.94012490566,3.3140811320755
824,2,2427,2220,Lhuys,lhuys,49.272893033708,3.5473521348315
825,2,2428,2810,Licy-Clignon,licy clignon,49.099097428571,3.2675685714286
826,2,2429,2860,Lierval,lierval,49.486570952381,3.6269523809524
827,2,2430,2350,Liesse-Notre-Dame,liesse notre dame,49.610302278481,3.8265392405063
828,2,2431,2700,Liez,liez,49.693648793103,3.2965531034483
829,2,2432,2220,Limé,lime,49.326037777778,3.5584994074074
830,2,2433,2340,Lislet,lislet,49.679456521739,4.0249997101449
831,2,2434,2320,Lizy,lizy,49.511011047619,3.4765145714286
832,2,2435,2500,Logny-lès-Aubenton,logny les aubenton,49.831616,4.2222849090909
833,2,2438,2600,Longpont,longpont,49.279779519231,3.2221564423077
834,2,2439,2160,Les Septvallons,les septvallons,49.352973636364,3.6746588636364
835,2,2440,2190,Lor,lor,49.528823962264,4.0594396226415
836,2,2441,2600,Louâtre,louatre,49.253152954545,3.2369816666667
837,2,2442,2130,Loupeigne,loupeigne,49.246286,3.529105
838,2,2443,2400,Lucy-le-Bocage,lucy le bocage,49.056742142857,3.2849666666667
839,2,2444,2140,Lugny,lugny,49.776992345679,3.8115759259259
840,2,2445,2500,Luzoir,luzoir,49.93079952,3.96465312
841,2,2446,2440,Ly-Fontaine,ly fontaine,49.734475319149,3.3101236170213
842,2,2447,2220,Maast-et-Violaine,maast et violaine,49.290966219512,3.4563617073171
843,2,2448,2350,Mâchecourt,machecourt,49.645436511628,3.8284231395349
844,2,2449,2470,Macogny,macogny,49.162299726027,3.2172728767123
845,2,2450,2120,Macquigny,macquigny,49.879465934066,3.5635676923077
846,2,2451,2420,Magny-la-Fosse,magny la fosse,49.935056730769,3.2758436538462
847,2,2452,2490,Maissemy,maissemy,49.894120147059,3.1844735294118
848,2,2453,2160,Maizy,maizy,49.37959234375,3.7163215625
849,2,2454,2190,La Malmaison,la malmaison,49.523551529412,3.9911172941177
850,2,2455,2120,Malzy,malzy,49.917302745098,3.73629
851,2,2456,2300,Manicamp,manicamp,49.565792451613,3.1751309032258
852,2,2457,2350,Marchais,marchais,49.586376067416,3.8215861797753
853,2,2458,2330,Dhuys et Morin-en-Brie,dhuys et morin en brie,48.9290817,3.552573
854,2,2458,2540,Dhuys et Morin-en-Brie,dhuys et morin en brie,48.8831025,3.484261
855,2,2459,2720,Marcy,marcy,49.852891818182,3.4141801298701
856,2,2460,2250,Marcy-sous-Marle,marcy sous marle,49.74426328125,3.73418203125
857,2,2461,2300,Marest-Dampcourt,marest dampcourt,49.589260891089,3.1541779207921
858,2,2462,2130,Mareuil-en-Dôle,mareuil en dole,49.246952536232,3.5556239130435
859,2,2463,2140,Marfontaine,marfontaine,49.807670533333,3.7677202666667
860,2,2464,2880,Margival,margival,49.434945142857,3.4028445714286
861,2,2465,2810,Marigny-en-Orxois,marigny en orxois,49.057411287129,3.2145398019802
862,2,2466,2470,Marizy-Sainte-Geneviève,marizy sainte genevieve,49.184915403226,3.2002522580645
863,2,2467,2470,Marizy-Saint-Mard,marizy saint mard,49.18354439759,3.2289755421687
864,2,2468,2250,Marle,marle,49.743438636364,3.7687409090909
865,2,2469,2120,Marly-Gomont,marly gomont,49.902369865772,3.7812140268456
866,2,2470,2500,Martigny,martigny,49.871331333333,4.1410232
867,2,2471,2860,Martigny-Courpierre,martigny courpierre,49.49087,3.6858775471698
868,2,2472,2820,Mauregny-en-Haye,mauregny en haye,49.537672636364,3.7978191818182
869,2,2473,2800,Mayot,mayot,49.708553285714,3.393745
870,2,2474,2700,Mennessis,mennessis,49.692094583333,3.2760568055556
871,2,2475,2190,Menneville,menneville,49.429243404255,4.0104314893617
872,2,2476,2630,Mennevret,mennevret,49.991081964286,3.5608696428571
873,2,2477,2200,Mercin-et-Vaux,mercin et vaux,49.367353235294,3.2725926470588
874,2,2478,2000,Merlieux-et-Fouquerolles,merlieux et fouquerolles,49.511051170213,3.4972563829787
875,2,2480,2270,Mesbrecourt-Richecourt,mesbrecourt richecourt,49.708643240741,3.537995462963
876,2,2481,2720,Mesnil-Saint-Laurent,mesnil saint laurent,49.83080253012,3.3649187951807
877,2,2482,2160,Meurival,meurival,49.357743947368,3.7593331578947
878,2,2483,2240,Mézières-sur-Oise,mezieres sur oise,49.787035257732,3.3903262886598
879,2,2484,2650,Mézy-Moulins,mezy moulins,49.0652440625,3.5128825
880,2,2485,2200,Missy-aux-Bois,missy aux bois,49.339866666667,3.2436224242424
881,2,2486,2350,Missy-lès-Pierrepont,missy les pierrepont,49.629099666667,3.7804113333333
882,2,2487,2880,Missy-sur-Aisne,missy sur aisne,49.386196153846,3.4379323076923
883,2,2488,2110,Molain,molain,50.032909850746,3.5314407462687
884,2,2489,2000,Molinchart,molinchart,49.563721904762,3.5403965079365
885,2,2490,2000,Monampteuil,monampteuil,49.470838809524,3.5730853571429
886,2,2491,2270,Monceau-le-Neuf-et-Faucouzy,monceau le neuf et faucouzy,49.783067808219,3.6334960273973
887,2,2492,2270,Monceau-lès-Leups,monceau les leups,49.660072429907,3.4814846728972
888,2,2493,2840,Monceau-le-Waast,monceau le waast,49.625208510638,3.7173378723404
889,2,2494,2120,Monceau-sur-Oise,monceau sur oise,49.906150795455,3.6966423863636
890,2,2495,2500,Mondrepuis,mondrepuis,49.964103894737,4.0656835789474
891,2,2496,2470,Monnes,monnes,49.139250357143,3.22891
892,2,2497,2000,Mons-en-Laonnois,mons en laonnois,49.537382162162,3.5511282432432
893,2,2498,2820,Montaigu,montaigu,49.548217142857,3.8389108333333
894,2,2499,2000,Montbavin,montbavin,49.526023965517,3.514745862069
895,2,2500,2110,Montbrehain,montbrehain,49.962147079646,3.3544692920354
896,2,2501,2860,Montchâlons,montchalons,49.516384782609,3.7233523188406
897,2,2502,2340,Montcornet,montcornet,49.688554834437,4.0297469536424
898,2,2503,2390,Mont-d'Origny,mont d origny,49.853623333333,3.5174557017544
899,2,2504,2440,Montescourt-Lizerolles,montescourt lizerolles,49.735716538462,3.2558682692308
900,2,2505,2540,Montfaucon,montfaucon,48.948404782609,3.4246489130435
901,2,2506,2600,Montgobert,montgobert,49.291305326087,3.173897826087
902,2,2507,2210,Montgru-Saint-Hilaire,montgru saint hilaire,49.181153483146,3.3272
903,2,2508,2860,Monthenault,monthenault,49.489084137931,3.6532753448276
904,2,2509,2400,Monthiers,monthiers,49.103203125,3.2970577083333
905,2,2510,2330,Monthurel,monthurel,49.02470673913,3.5481082608696
906,2,2511,2110,Montigny-en-Arrouaise,montigny en arrouaise,49.914158101266,3.4878172151899
907,2,2512,2810,Montigny-l'Allier,montigny l allier,49.119488046875,3.10275203125
908,2,2513,2250,Montigny-le-Franc,montigny le franc,49.685950701754,3.9081345614035
909,2,2514,2290,Montigny-Lengrain,montigny lengrain,49.379656705882,3.0986414117647
910,2,2515,2330,Montigny-lès-Condé,montigny les conde,48.981257424242,3.5697206060606
911,2,2516,2250,Montigny-sous-Marle,montigny sous marle,49.742412234043,3.8073782978723
912,2,2517,2270,Montigny-sur-Crécy,montigny sur crecy,49.711422,3.5807617142857
913,2,2518,2330,Montlevon,montlevon,48.965375037594,3.5181739849624
914,2,2519,2340,Montloué,montloue,49.667127653061,4.062676122449
915,2,2520,2220,Mont-Notre-Dame,mont notre dame,49.300326218487,3.5822130252101
916,2,2521,2310,Montreuil-aux-Lions,montreuil aux lions,49.025201354167,3.192763125
917,2,2522,2360,Mont-Saint-Jean,mont saint jean,49.7958384,4.2119012
918,2,2523,2220,Mont-Saint-Martin,mont saint martin,49.272008684211,3.6438003947368
919,2,2524,2400,Mont-Saint-Père,mont saint pere,49.086913543307,3.4850118110236
920,2,2525,2100,Morcourt,morcourt,49.876614102564,3.3347733333333
921,2,2526,2360,Morgny-en-Thiérache,morgny en thierache,49.755622820513,4.0783156410256
922,2,2527,2290,Morsain,morsain,49.45645557047,3.1846003355705
923,2,2528,2600,Mortefontaine,mortefontaine,49.3323724,3.07671136
924,2,2529,2270,Mortiers,mortiers,49.694713465347,3.6652128712871
925,2,2530,2160,Moulins,moulins,49.419940847458,3.681233220339
926,2,2531,2160,Moussy-Verneuil,moussy verneuil,49.411756526316,3.6363604210526
927,2,2532,2610,Moÿ-de-l'Aisne,moy de l aisne,49.748327666667,3.3543593333333
928,2,2533,2210,Muret-et-Crouttes,muret et crouttes,49.275903793103,3.4401672413793
929,2,2534,2160,Muscourt,muscourt,49.361589565217,3.7447860869565
930,2,2535,2140,Nampcelles-la-Cour,nampcelles la cour,49.777747169811,3.9928396226415
931,2,2536,2200,Nampteuil-sous-Muret,nampteuil sous muret,49.301616545455,3.4305707272727
932,2,2537,2880,Nanteuil-la-Fosse,nanteuil la fosse,49.432802297297,3.4491186486486
933,2,2538,2210,Nanteuil-Notre-Dame,nanteuil notre dame,49.194851369863,3.4116115068493
934,2,2539,2420,Nauroy,nauroy,49.95124703125,3.2559603125
935,2,2540,2400,Nesles-la-Montagne,nesles la montagne,49.000265285714,3.4487085714286
936,2,2541,2190,Neufchâtel-sur-Aisne,neufchatel sur aisne,49.433457121212,4.0270303030303
937,2,2542,2300,Neuflieux,neuflieux,49.6173703125,3.1592096875
938,2,2543,2470,Neuilly-Saint-Front,neuilly saint front,49.167268791946,3.2576386577181
939,2,2544,2500,Neuve-Maison,neuve maison,49.930727391304,4.0435531521739
940,2,2545,2250,La Neuville-Bosmont,la neuville bosmont,49.71807,3.8324274
941,2,2546,2300,La Neuville-en-Beine,la neuville en beine,49.674614782609,3.1590016304348
942,2,2547,2250,La Neuville-Housset,la neuville housset,49.789920769231,3.7312555769231
943,2,2548,2450,La Neuville-lès-Dorengt,la neuville les dorengt,49.981174482759,3.6909437356322
944,2,2549,2100,Neuville-Saint-Amand,neuville saint amand,49.817910438596,3.3425795614035
945,2,2550,2860,Neuville-sur-Ailette,neuville sur ailette,49.470082758621,3.697365
946,2,2551,2880,Neuville-sur-Margival,neuville sur margival,49.456001060606,3.3975815151515
947,2,2552,2390,Neuvillette,neuvillette,49.852633804348,3.4752527173913
948,2,2553,2150,Nizy-le-Comte,nizy le comte,49.568972773723,4.0422475182482
949,2,2554,2400,Nogentel,nogentel,49.0102532,3.4066392
950,2,2555,2310,Nogent-l'Artaud,nogent l artaud,48.942413119266,3.3377096330275
951,2,2556,2340,Noircourt,noircourt,49.6714738,4.0918904
952,2,2557,2600,Noroy-sur-Ourcq,noroy sur ourcq,49.200381967213,3.2043627868853
953,2,2558,2170,Le Nouvion-en-Thiérache,le nouvion en thierache,50.012156058981,3.8124378552279
954,2,2559,2270,Nouvion-et-Catillon,nouvion et catillon,49.700461376147,3.4924511009174
955,2,2560,2800,Nouvion-le-Comte,nouvion le comte,49.705450606061,3.462968030303
956,2,2561,2860,Nouvion-le-Vineux,nouvion le vineux,49.511218823529,3.6027725490196
957,2,2562,2290,Nouvron-Vingré,nouvron vingre,49.439827453416,3.1848567701863
958,2,2563,2120,Noyales,noyales,49.904005258621,3.5406055172414
959,2,2564,2200,Noyant-et-Aconin,noyant et aconin,49.329573333333,3.3322703448276
960,2,2565,2160,Œuilly,oeuilly,49.394199152542,3.6814516949152
961,2,2566,2300,Ognes,ognes,49.612115176471,3.19147
962,2,2567,2500,Ohis,ohis,49.927309746835,4.0134956962025
963,2,2568,2600,Oigny-en-Valois,oigny en valois,49.206514594595,3.1350642567568
964,2,2569,2450,Oisy,oisy,50.023214285714,3.6585194285714
965,2,2570,2480,Ollezy,ollezy,49.734259545455,3.1492227272727
966,2,2571,2100,Omissy,omissy,49.880523050847,3.29468
967,2,2572,2190,Orainville,orainville,49.379339358974,4.0151628205128
968,2,2573,2860,Orgeval,orgeval,49.504394444444,3.7013844444444
969,2,2574,2550,Origny-en-Thiérache,origny en thierache,49.88292032967,4.0131101098901
970,2,2575,2390,Origny-Sainte-Benoite,origny sainte benoite,49.827966292135,3.5123484269663
971,2,2576,2290,Osly-Courtil,osly courtil,49.403678513514,3.228675
972,2,2577,2370,Ostel,ostel,49.426523555556,3.5618588888889
973,2,2578,2160,Oulches-la-Vallée-Foulon,oulches la vallee foulon,49.429802075472,3.7437647169811
974,2,2579,2210,Oulchy-la-Ville,oulchy la ville,49.206967301587,3.3392874603175
975,2,2580,2210,Oulchy-le-Château,oulchy le chateau,49.203729295775,3.3853363380282
976,2,2581,2220,Paars,paars,49.331854893617,3.602899787234
977,2,2582,2160,Paissy,paissy,49.424584090909,3.6946477272727
978,2,2583,2860,Pancy-Courtecon,pancy courtecon,49.468574137931,3.6520057471264
979,2,2584,2260,Papleux,papleux,50.015594883721,3.8788318604651
980,2,2585,2210,Parcy-et-Tigny,parcy et tigny,49.269082327586,3.326320862069
981,2,2586,2360,Parfondeval,parfondeval,49.7412425,4.1600243
982,2,2587,2840,Parfondru,parfondru,49.531513333333,3.7077677011494
983,2,2588,2160,Pargnan,pargnan,49.391684805195,3.7053754545455
984,2,2589,2000,Pargny-Filain,pargny filain,49.466466,3.542548
985,2,2590,2330,Pargny-la-Dhuys,pargny la dhuys,48.955842045455,3.5646431818182
986,2,2591,2270,Pargny-les-Bois,pargny les bois,49.731791489362,3.6181074468085
987,2,2592,2240,Parpeville,parpeville,49.79366049505,3.5650705940594
988,2,2593,2200,Pasly,pasly,49.402393090909,3.2964692727273
989,2,2594,2470,Passy-en-Valois,passy en valois,49.163304489796,3.1827742857143
990,2,2595,2850,Passy-sur-Marne,passy sur marne,49.066935098039,3.5780588235294
991,2,2596,2310,Pavant,pavant,48.955065,3.2807432
992,2,2598,2200,Pernant,pernant,49.381188688525,3.2281124590164
993,2,2599,2300,Pierremande,pierremande,49.568102048193,3.2495481927711
994,2,2600,2350,Pierrepont,pierrepont,49.65013559633,3.795195412844
995,2,2601,2190,Pignicourt,pignicourt,49.413157319588,4.0275893814433
996,2,2602,2320,Pinon,pinon,49.49321009009,3.4623820720721
997,2,2604,2480,Pithon,pithon,49.75633,3.10135
998,2,2605,2240,Pleine-Selve,pleine selve,49.796327297297,3.5244010810811
999,2,2606,2210,Le Plessier-Huleu,le plessier huleu,49.23799,3.3430636986301
1000,2,2607,2200,Ploisy,ploisy,49.331818181818,3.2836654545455
1001,2,2608,2140,Plomion,plomion,49.814293636364,4.0177859090909
1002,2,2609,2860,Ployart-et-Vaurseine,ployart et vaurseine,49.494560689655,3.739095
1003,2,2610,2200,Pommiers,pommiers,49.396790697674,3.2817544186046
1004,2,2612,2160,Pont-Arcy,pont arcy,49.3914408,3.6231276
1005,2,2613,2160,Pontavert,pontavert,49.415167013889,3.8242701388889
1006,2,2614,2490,Pontru,pontru,49.921372540541,3.2001738918919
1007,2,2615,2490,Pontruet,pontruet,49.916145480769,3.2314128846154
1008,2,2616,2380,Pont-Saint-Mard,pont saint mard,49.501234177215,3.2845025316456
1009,2,2617,2270,Pouilly-sur-Serre,pouilly sur serre,49.686250357143,3.5845486904762
1010,2,2618,2110,Prémont,premont,50.012447115385,3.3955263461538
1011,2,2619,2320,Prémontré,premontre,49.545606451613,3.4206730645161
1012,2,2620,2370,Presles-et-Boves,presles et boves,49.394078571429,3.5384609523809
1013,2,2621,2860,Presles-et-Thierny,presles et thierny,49.517682321429,3.6211858928571
1014,2,2622,2470,Priez,priez,49.135797164179,3.2617013432836
1015,2,2623,2140,Prisces,prisces,49.775542659574,3.8615863829787
1016,2,2624,2120,Proisy,proisy,49.895273150685,3.752142739726
1017,2,2625,2120,Proix,proix,49.902411754386,3.5736675438597
1018,2,2626,2190,Prouvais,prouvais,49.468956421053,3.9751423157895
1019,2,2627,2190,Proviseux-et-Plesnoy,proviseux et plesnoy,49.469970526316,4.0140196491228
1020,2,2628,2600,Puiseux-en-Retz,puiseux en retz,49.294564042553,3.1333629787234
1021,2,2629,2120,Puisieux-et-Clanlieu,puisieux et clanlieu,49.844363492064,3.6595050793651
1022,2,2631,2300,Quierzy,quierzy,49.564659185185,3.145830962963
1023,2,2632,2380,Quincy-Basse,quincy basse,49.507959324324,3.3844689189189
1024,2,2633,2220,Quincy-sous-le-Mont,quincy sous le mont,49.310766296296,3.561335
1025,2,2634,2360,Raillimont,raillimont,49.704415714286,4.1580354621849
1026,2,2635,2110,Ramicourt,ramicourt,49.959946382979,3.3331165957447
1027,2,2636,2240,Regny,regny,49.83243,3.4186759349593
1028,2,2637,2100,Remaucourt,remaucourt,49.897012571429,3.3502459047619
1029,2,2638,2270,Remies,remies,49.687030465116,3.5227186046512
1030,2,2639,2440,Remigny,remigny,49.715101686747,3.2929927710843
1031,2,2640,2240,Renansart,renansart,49.731705789474,3.4475703947368
1032,2,2641,2340,Renneval,renneval,49.736480769231,4.0373468461538
1033,2,2642,2360,Résigny,resigny,49.738647449664,4.2117897315436
1034,2,2643,2290,Ressons-le-Long,ressons le long,49.392157619048,3.1458069047619
1035,2,2644,2600,Retheuil,retheuil,49.319090384615,3.0078975961539
1036,2,2645,2850,Reuilly-Sauvigny,reuilly sauvigny,49.052767592593,3.561677962963
1037,2,2647,2110,Ribeauville,ribeauville,50.03379825,3.59147875
1038,2,2648,2240,Ribemont,ribemont,49.793802301255,3.4668075732218
1039,2,2649,2210,Rocourt-Saint-Martin,rocourt saint martin,49.139292131148,3.390931147541
1040,2,2650,2260,Rocquigny,rocquigny,50.01712278481,3.9688074683544
1041,2,2651,2800,Rogécourt,rogecourt,49.648690641026,3.4172785897436
1042,2,2652,2140,Rogny,rogny,49.769900673077,3.8195302884615
1043,2,2653,2310,Romeny-sur-Marne,romeny sur marne,48.982570714286,3.3360803571429
1044,2,2654,2120,Romery,romery,49.8861574,3.7308668
1045,2,2655,2130,Ronchères,roncheres,49.144337627119,3.5989838983051
1046,2,2656,2160,Roucy,roucy,49.373117419355,3.819389516129
1047,2,2657,2140,Rougeries,rougeries,49.805889295775,3.7848136619718
1048,2,2658,2590,Roupy,roupy,49.811789534884,3.1860390697674
1049,2,2659,2100,Rouvroy,rouvroy,49.858675238095,3.3269288888889
1050,2,2660,2360,Rouvroy-sur-Serre,rouvroy sur serre,49.716475806452,4.1764862903226
1051,2,2661,2000,Royaucourt-et-Chailvet,royaucourt et chailvet,49.511003846154,3.5363233846154
1052,2,2662,2210,Rozet-Saint-Albin,rozet saint albin,49.193851698113,3.293028427673
1053,2,2663,2200,Rozières-sur-Crise,rozieres sur crise,49.321382741935,3.3652514516129
1054,2,2664,2540,Rozoy-Bellevalle,rozoy bellevalle,48.923420625,3.44860453125
1055,2,2665,2210,Grand-Rozoy,grand rozoy,49.244395,3.38354546875
1056,2,2666,2360,Rozoy-sur-Serre,rozoy sur serre,49.707520241546,4.136452705314
1057,2,2667,2200,Saconin-et-Breuil,saconin et breuil,49.345675614035,3.243648245614
1058,2,2668,2120,Sains-Richaumont,sains richaumont,49.827559117647,3.7047952941177
1059,2,2670,2260,Saint-Algis,saint algis,49.887225671642,3.8285134328358
1060,2,2671,2300,Saint-Aubin,saint aubin,49.51603939759,3.1873313253012
1061,2,2672,2290,Saint-Bandry,saint bandry,49.366641458333,3.1598091666667
1062,2,2673,2290,Saint-Christophe-à-Berry,saint christophe a berry,49.428158965517,3.1382026724138
1063,2,2674,2360,Saint-Clément,saint clement,49.774496052632,4.0717750877193
1064,2,2675,2820,Sainte-Croix,sainte croix,49.478066304348,3.7803045652174
1065,2,2676,2820,Saint-Erme-Outre-et-Ramecourt,saint erme outre et ramecourt,49.518240190476,3.8532839047619
1066,2,2677,2330,Saint-Eugène,saint eugene,49.017163818182,3.5225574545455
1067,2,2678,2340,Sainte-Geneviève,sainte genevieve,49.723775283019,4.0751443396226
1068,2,2679,2810,Saint-Gengoulph,saint gengoulph,49.115922857143,3.2117879761905
1069,2,2680,2410,Saint-Gobain,saint gobain,49.597810707692,3.3922513846154
1070,2,2681,2140,Saint-Gobert,saint gobert,49.80585,3.8344662711864
1071,2,2682,2220,Saint-Mard,saint mard,49.385179756098,3.5866173170732
1072,2,2683,2110,Saint-Martin-Rivière,saint martin riviere,50.043964534884,3.5468556976744
1073,2,2684,2830,Saint-Michel,saint michel,49.922667028986,4.1629632608696
1074,2,2685,2410,Saint-Nicolas-aux-Bois,saint nicolas aux bois,49.602095147059,3.43443
1075,2,2686,2300,Saint-Paul-aux-Bois,saint paul aux bois,49.542628547009,3.2025415384615
1076,2,2687,2600,Saint-Pierre-Aigle,saint pierre aigle,49.316092459016,3.1944344262295
1077,2,2688,2140,Saint-Pierre-lès-Franqueville,saint pierre les franqueville,49.824147027027,3.8143589189189
1078,2,2689,2250,Saint-Pierremont,saint pierremont,49.718507943925,3.8780156074766
1079,2,2690,2350,Sainte-Preuve,sainte preuve,49.61543,3.9095644827586
1080,2,2691,2100,Saint-Quentin,saint quentin,49.84634779661,3.2884629378531
1081,2,2693,2210,Saint-Rémy-Blanzy,saint remy blanzy,49.246535139665,3.3090784916201
1082,2,2694,2640,Saint-Simon,saint simon,49.745948387097,3.1787148387097
1083,2,2695,2220,Saint-Thibaut,saint thibaut,49.291933230769,3.6167056923077
1084,2,2696,2820,Saint-Thomas,saint thomas,49.499575510204,3.8202587755102
1085,2,2697,2840,Samoussy,samoussy,49.594377475728,3.7400812621359
1086,2,2698,2880,Sancy-les-Cheminots,sancy les cheminots,49.437125454545,3.4788970454545
1087,2,2699,2130,Saponay,saponay,49.2118672,3.4871194666667
1088,2,2701,2310,Saulchery,saulchery,48.982335238095,3.3109341666667
1089,2,2702,2590,Savy,savy,49.835283793103,3.1953396551724
1090,2,2703,2110,Seboncourt,seboncourt,49.959875079365,3.4906332539682
1091,2,2704,2300,Selens,selens,49.499229285714,3.2081283333333
1092,2,2705,2150,La Selve,la selve,49.569942424242,3.9918227272727
1093,2,2706,2200,Septmonts,septmonts,49.334074328358,3.3586134328358
1094,2,2707,2410,Septvaux,septvaux,49.568517125,3.3731225
1095,2,2708,2420,Sequehart,sequehart,49.932776511628,3.3426652325581
1096,2,2709,2110,Serain,serain,50.029491746032,3.3622655555556
1097,2,2710,2790,Seraucourt-le-Grand,seraucourt le grand,49.782365163934,3.2191457377049
1098,2,2711,2220,Serches,serches,49.336043461538,3.4442888461538
1099,2,2712,2130,Sergy,sergy,49.185602672414,3.5671581034483
1100,2,2713,2130,Seringes-et-Nesles,seringes et nesles,49.211574473684,3.5665239473684
1101,2,2714,2220,Sermoise,sermoise,49.371698064516,3.4433493548387
1102,2,2715,2160,Serval,serval,49.353526551724,3.6860596551724
1103,2,2716,2700,Servais,servais,49.618675142857,3.3442882857143
1104,2,2717,2240,Séry-lès-Mézières,sery les mezieres,49.76648494382,3.4149295505618
1105,2,2718,2460,Silly-la-Poterie,silly la poterie,49.196731100917,3.1515246788991
1106,2,2719,2300,Sinceny,sinceny,49.594019920635,3.2655546031746
1107,2,2720,2150,Sissonne,sissonne,49.565091118421,3.9244429605263
1108,2,2721,2240,Sissy,sissy,49.809127091837,3.4287163265306
1109,2,2722,2200,Soissons,soissons,49.375758360656,3.3297251639344
1110,2,2723,2340,Soize,soize,49.69800015625,4.08384625
1111,2,2724,2470,Sommelans,sommelans,49.140007068966,3.2867496551724
1112,2,2725,2260,Sommeron,sommeron,49.955277241379,3.9521160344828
1113,2,2726,2480,Sommette-Eaucourt,sommette eaucourt,49.729853452381,3.1153284523809
1114,2,2727,2270,Sons-et-Ronchères,sons et roncheres,49.767353551402,3.6714857009346
1115,2,2728,2580,Sorbais,sorbais,49.910722110092,3.8807744954128
1116,2,2729,2600,Soucy,soucy,49.324060461538,3.1256081538462
1117,2,2730,2160,Soupir,soupir,49.409737526882,3.6044390322581
1118,2,2731,2140,Le Sourd,le sourd,49.868216304348,3.7449258695652
1119,2,2732,2240,Surfontaine,surfontaine,49.747852040816,3.4808053061225
