id,department_code,insee_code,zip_code,-ARDECHE,slug,gps_lat,gps_lng
2228,7,7159,7170,Mirabel,mirabel,44.602542412281,4.5029487719298
2229,7,7160,7690,Monestier,monestier,45.2030109375,4.505908125
2230,7,7161,7560,Montpezat-sous-Bauzon,montpezat sous bauzon,44.716735179487,4.1982055384615
2231,7,7162,7110,Montréal,montreal,44.515956180556,4.2944479861111
2232,7,7163,7140,Montselgues,montselgues,44.524159820359,4.0044860479042
2233,7,7165,7160,Nonières,nonieres,44.929794659091,4.4761054545454
2234,7,7166,7270,Nozières,nozieres,45.036160679012,4.543662962963
2235,7,7167,7360,Les Ollières-sur-Eyrieux,les ollieres sur eyrieux,44.808417571429,4.619039
2236,7,7168,7150,Orgnac-l'Aven,orgnac l aven,44.293194204545,4.4226546590909
2237,7,7169,7370,Ozon,ozon,45.163404892086,4.7933292805755
2238,7,7170,7410,Pailharès,pailhares,45.074608313954,4.5549736046512
2239,7,7171,7230,Payzac,payzac,44.455455692308,4.1479652307692
2240,7,7172,7340,Peaugres,peaugres,45.285012098765,4.7407987654321
2241,7,7173,7450,Péreyres,pereyres,44.777082280702,4.2575819298246
2242,7,7174,7340,Peyraud,peyraud,45.295157865169,4.7761562921348
2243,7,7175,7590,Le Plagnal,le plagnal,44.6941675,3.945137421875
2244,7,7176,7230,Planzolles,planzolles,44.486236788991,4.159316146789
2245,7,7177,7300,Plats,plats,45.016222222222,4.7768389542484
2246,7,7178,7380,Pont-de-Labeaume,pont de labeaume,44.666189545455,4.2952982954546
2247,7,7179,7000,Pourchères,pourcheres,44.741293690476,4.5118157142857
2248,7,7181,7250,Le Pouzin,le pouzin,44.751508101266,4.7463529113924
2249,7,7182,7380,Prades,prades,44.633833551402,4.3078584112149
2250,7,7183,7120,Pradons,pradons,44.471923033708,4.3769437078652
2251,7,7184,7000,Pranles,pranles,44.78627754386,4.5745212280702
2252,7,7185,7290,Préaux,preaux,45.13982375,4.654496171875
2253,7,7186,7000,Privas,privas,44.724431551724,4.5907345402299
2254,7,7187,7110,Prunet,prunet,44.594947027027,4.2562664864865
2255,7,7188,7290,Quintenas,quintenas,45.198281333333,4.7046706666667
2256,7,7189,7260,Ribes,ribes,44.504660116279,4.1983520930233
2257,7,7190,7200,Rochecolombe,rochecolombe,44.521756748466,4.4516777300614
2258,7,7191,7400,Rochemaure,rochemaure,44.590235694444,4.6913474305556
2259,7,7192,7320,Rochepaule,rochepaule,45.086719578544,4.4654044827586
2260,7,7193,7110,Rocher,rocher,44.579055609756,4.2774630487805
2261,7,7194,7210,Rochessauve,rochessauve,44.682631510791,4.6118782733813
2262,7,7195,7310,La Rochette,la rochette,44.923271913043,4.2378044347826
2263,7,7196,7110,Rocles,rocles,44.568233333333,4.2074176041667
2264,7,7197,7100,Roiffieux,roiffieux,45.224083958333,4.6584230729167
2265,7,7198,7250,Rompon,rompon,44.7813992,4.7174062
2266,7,7198,7800,Rompon,rompon,44.7813992,4.7174062
2267,7,7199,7260,Rosières,rosieres,44.494960580645,4.2604672903226
2268,7,7200,7560,Le Roux,le roux,44.724405714286,4.1437203759398
2269,7,7201,7120,Ruoms,ruoms,44.449284920635,4.3543523809524
2270,7,7202,7260,Sablières,sablieres,44.543893095238,4.068451984127
2271,7,7203,7450,Sagnes-et-Goudoulet,sagnes et goudoulet,44.802227884615,4.215661474359
2272,7,7204,7320,Saint-Agrève,saint agreve,44.999392837466,4.4105217630854
2273,7,7205,7790,Saint-Alban-d'Ay,saint alban d ay,45.18362173913,4.6314284782609
2274,7,7206,7590,Saint-Alban-en-Montagne,saint alban en montagne,44.708090617978,3.917765
